Date,Last trade price,Max,Min,Avg. Price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars,Issuer
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FROT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
,,,,,,,,,FUBT
